BRANCH_ID,Account_No,Cutomer_ID,Started_Year,Started_Month,Current Credit Balance
CC27399,ACC154301640,5YQTXY4U,2013,9,126255
CC27400,ACC154357932,Y3C4NO5S,2014,1,67583
CC27401,ACC154417945,NPMTKGWN,2015,9,167276
CC27402,ACC154420577,CDSKNRX6,2016,7,426816
CC27403,ACC154459799,RV3XUQBK,2017,10,558676
CC27404,ACC154460429,UR6APMTT,2013,10,116926
CC27405,ACC154468014,YA44ECH4,2014,8,594206
CC27406,ACC154474930,DYW8DMM5,2015,6,204649
CC27407,ACC154491972,IY3NCRFI,2016,8,461168
CC27408,ACC154502040,I5HDYCZU,2017,1,274265
CC27409,ACC154505915,AKYV6SS7,2013,10,359328
CC27410,ACC154523278,HRHPIRTZ,2014,4,155553
CC27411,ACC15458612,HA7HJEVZ,2015,9,235011
CC27412,ACC154601412,J5G7TGXP,2016,4,517788
CC27413,ACC15461954,EKBAQYBM,2017,1,1202396
CC27414,ACC154640792,D4URAKNH,2013,4,218766
CC27415,ACC154679100,NTV6QPSM,2014,1,362273
CC27416,ACC154686815,JLT7PYDT,2015,9,586644
CC27417,ACC154692751,HSOKWTZ8,2016,9,188879
CC27418,ACC154709340,SXYTTFMD,2017,7,165908
CC27419,ACC154710851,PDNN62NO,2013,10,6745
CC27420,ACC154731933,NDMS46Y5,2014,4,171418
CC27421,ACC15474852,KCDYT7ZW,2015,1,246696
CC27422,ACC154751094,FNW5MQD9,2016,4,154109
CC27423,ACC154757263,9S2RKGUH,2017,1,139935
CC27424,ACC154766488,LV6USRVG,2013,9,641649
CC27425,ACC15483286,TZDYSNZN,2014,9,150404
CC27426,ACC154845633,JJTYFGCK,2015,1,141721
CC27427,ACC154857464,DZCYAVLN,2016,9,116850
CC27428,ACC154865245,LWVW3A4H,2017,7,151696
CC27429,ACC154869658,XQPMXHDN,2013,10,68381
CC27430,ACC154874789,HX8PFEGT,2014,4,187587
CC27431,ACC154887247,M3VM5XQS,2015,10,185098
CC27432,ACC154903576,MCBMJDYJ,2016,1,363679
CC27433,ACC154923406,AHZYWDVZ,2017,4,903127
CC27434,ACC154929953,EJKKCNLT,2013,9,1205531
CC27435,ACC154942576,3CHFDCDG,2014,9,219602
CC27436,ACC154952692,IXW4IJUT,2015,8,114114
CC27437,ACC154953527,EEZRYUM3,2016,8,730740
CC27438,ACC154954111,NT2DIU4U,2017,8,165946
CC27439,ACC154959941,76AGM5OZ,2013,10,260167
CC27440,ACC154963433,BS9IWBYV,2014,4,93100
CC27441,ACC154979947,JHMHGBNX,2015,9,171836
CC27442,ACC154981480,EJJ8GSLS,2016,7,269895
CC27443,ACC154993577,VLPJ8TBK,2017,10,126160
CC27444,ACC15500692,BZQOXZPN,2013,7,434188
CC27445,ACC155008509,BSUR4WCS,2014,1,207575
CC27446,ACC155018958,URJKNUS6,2015,6,575738
CC27447,ACC155032048,8FOHYJNS,2016,1,336110
CC27448,ACC155035241,E9GYR7RZ,2017,7,1209825
CC27449,ACC155052932,FKFKPJQW,2013,7,1050263
CC27450,ACC155054693,6AFX9FA9,2014,6,259274
CC27451,ACC155060222,HVEGJM2T,2015,6,254619
CC27452,ACC155070114,CXZEBUV8,2016,6,341487
CC27453,ACC155105394,KMXQRSAP,2017,9,345724
CC27454,ACC155114539,X98USGWC,2013,9,125818
CC27455,ACC155143023,NL3UAXX4,2014,9,13148
CC27456,ACC155182794,DEMMZSAT,2015,10,179113
CC27457,ACC155183224,QBP2INBY,2016,1,254809
CC27458,ACC155207293,ZNRREIPS,2017,6,30780
CC27459,ACC15522275,3XJ97WXT,2013,9,203680
CC27460,ACC15522413,2FZQWAGT,2014,10,182039
CC27461,ACC155243302,CXJVCFFB,2015,9,193249
CC27462,ACC155284832,2ZJRRVPV,2016,7,7372
CC27463,ACC155297404,NV6DTKHW,2017,7,448400
CC27464,ACC155317184,HYABVTNE,2013,10,2056940
CC27465,ACC155331299,STNCT7PK,2014,9,547637
CC27466,ACC155346317,AZFIXQ52,2015,9,79230
CC27467,ACC155374938,9RMEOECR,2016,9,1212713
CC27468,ACC155440915,CUTWXESZ,2017,10,130530
CC27469,ACC155515218,ZIXZ3VZY,2013,8,51357
CC27470,ACC15551570,WYQAJAP8,2014,1,3964217
CC27471,ACC155522714,MDNYGOQ2,2015,4,326990
CC27472,ACC155637682,HUDAFQRU,2016,4,427481
CC27473,ACC155658737,XT39QZJO,2017,4,83068
CC27474,ACC155662541,MURSMS73,2013,4,20957
CC27475,ACC155677816,DWGGWBBF,2014,9,214016
CC27476,ACC155743577,NNZI83PR,2015,1,359822
CC27477,ACC155758485,DNP3EXXK,2016,4,164274
CC27478,ACC155793560,F3WW3ZYC,2017,6,377511
CC27479,ACC155797093,AXEAWVEW,2013,3,508421
CC27480,ACC155853443,RJQCI5K7,2014,1,152494
CC27481,ACC155863816,MOG84QGC,2015,2,691429
CC27482,ACC155892573,M9VUIDV3,2016,6,853537
CC27483,ACC155926899,PSCJ3OYA,2017,3,375079
CC27484,ACC155927821,VX7P7KX2,2013,10,1197323
CC27485,ACC155943596,JPB4ENNQ,2014,1,169822
CC27486,ACC155972506,9S6WBJRA,2015,4,562020
CC27487,ACC156002926,W4WCWHLS,2016,6,178372
CC27488,ACC156007430,7DWNRCTS,2017,6,138947
CC27489,ACC156007594,KFBUSYDN,2013,7,376846
CC27490,ACC156023838,WXVKGDQB,2014,6,380152
CC27491,ACC156050936,APFHYNFD,2015,6,688826
CC27492,ACC156112775,K6J7H4DK,2016,6,87495
CC27493,ACC156121751,V46KATK9,2017,4,202901
CC27494,ACC15613557,FEBXFD5J,2013,6,128801
CC27495,ACC156152522,46GNQFIC,2014,6,465063
CC27496,ACC156168318,NWVGHFB8,2015,3,198132
CC27497,ACC156198610,4ZK9EI8U,2016,6,793079
CC27498,ACC156215410,YKKB7RGZ,2017,6,129010
CC27499,ACC156252026,5TZTU9DI,2013,1,383895
CC27500,ACC156277509,ALYFVRPX,2014,4,51072
CC27501,ACC15628350,Q33VC3BB,2015,1,525122
CC27502,ACC156298075,7MG8SQRC,2016,4,213940
CC27503,ACC156315863,XKZRN85Q,2017,4,1048971
CC27504,ACC156329249,VNWSFUM5,2013,4,165984
CC27505,ACC156333763,HJFJCX4J,2014,4,733229
CC27506,ACC156369234,FZPAZSTM,2015,4,154983
CC27507,ACC156389008,R2429DIV,2016,4,381691
CC27508,ACC156404310,PY5VXBH2,2017,7,745408
CC27509,ACC15644022,HVPH9MSN,2013,3,661656
CC27510,ACC156452784,77ALEC8V,2014,7,345952
CC27511,ACC156459903,EH5BRUNF,2015,6,74556
CC27512,ACC156469555,3KNBJP7T,2016,6,315666
CC27513,ACC1565345,5CRKNFEY,2017,1,44631
CC27514,ACC156549083,K4JQRWFX,2013,6,531829
CC27515,ACC156656874,KQVPOWGC,2014,6,278217
CC27516,ACC156658075,WLOQ9DCD,2015,3,145806
CC27517,ACC156660123,GENNQHNP,2016,1,372723
CC27518,ACC156667656,XMKRGUEQ,2017,4,262827
CC27519,ACC156687220,BTDKDUCZ,2013,1,111568
CC27520,ACC156721531,NX5MJIZM,2014,10,289237
CC27521,ACC156787694,HX3UMCCK,2015,6,1430168
CC27522,ACC156801865,BTABXYNI,2016,6,315210
CC27523,ACC15680305,AN7EXDZF,2017,7,129523
CC27524,ACC156865162,G6JDMDJA,2013,3,140087
CC27525,ACC156873843,CTZW9NPK,2014,3,210197
CC27526,ACC156885715,FQA95BST,2015,5,167599
CC27527,ACC156935873,LPAWC4GT,2016,2,1299600
CC27528,ACC156952184,BKQRGWKG,2017,6,83087
CC27529,ACC156960136,MQCAZ7IG,2013,6,2831
CC27530,ACC156991493,DM8BBPBW,2014,6,49989
CC27531,ACC156995418,9SGTFSBV,2015,6,108357
CC27532,ACC157037116,MOPG3ZVY,2016,4,45657
CC27533,ACC157047679,NR3BBJTI,2017,3,200830
CC27534,ACC157074302,8X4248VT,2013,5,199823
CC27535,ACC157082212,SCG9OESZ,2014,4,109535
CC27536,ACC157135419,KH5ZTE7D,2015,4,314393
CC27537,ACC15715332,QTPZNYM9,2016,4,710068
CC27538,ACC157231138,RPDPZT38,2017,1,343045
CC27539,ACC157245457,JOUU88DC,2013,7,70832
CC27540,ACC157250446,KQQIOW34,2014,3,272118
CC27541,ACC15725108,LLUUW7QK,2015,6,25783
CC27542,ACC157277120,GFRZBLYU,2016,6,91181
CC27543,ACC157317509,4GWTHFJX,2017,6,21527
CC27544,ACC157341550,CRHEQPDS,2013,10,160303
CC27545,ACC157358785,YXL9UPHX,2014,6,109858
CC27546,ACC157364676,ZKDXPNNQ,2015,6,596980
CC27547,ACC157373988,MSTVU2FE,2016,4,172501
CC27548,ACC157403569,LMP2BT5K,2017,5,68913
CC27549,ACC157415936,BVOW9VKD,2013,4,105830
CC27550,ACC157433729,PSKRJOYA,2014,5,179056
CC27551,ACC157451741,ZDWRTWDW,2015,3,97014
CC27552,ACC157491455,EQUGZSLC,2016,2,140068
CC27553,ACC157515878,7ZFTKRMY,2017,4,111549
CC27554,ACC157534971,OPSJBDEA,2013,4,213997
CC27555,ACC157549984,266DBWE4,2014,4,252795
CC27556,ACC157567700,JSKQVQFS,2015,5,199576
CC27557,ACC157574743,BUOEPEHT,2016,4,444904
CC27558,ACC157590192,IMJXZMUV,2017,3,95114
CC27559,ACC157618029,WVFNBUHT,2013,2,184623
CC27560,ACC157666135,GNP6GMSA,2014,4,361323
CC27561,ACC157678039,4TU5OMK4,2015,4,311904
CC27562,ACC157725721,VBV7FQ8K,2016,2,806151
CC27563,ACC157732710,FPFPTDHG,2017,3,181146
CC27564,ACC157803553,5GV78FUK,2013,4,404548
CC27565,ACC157804770,RFJPHRPV,2014,4,613244
CC27566,ACC15781930,FBUN6KC3,2015,4,242098
CC27567,ACC157863578,5ONUQDMP,2016,4,227297
CC27568,ACC157866326,G9P8F9JF,2017,2,56316
CC27569,ACC157876016,QL85PPIC,2013,4,500308
CC27570,ACC15789241,TFHND4NW,2014,3,215555
CC27571,ACC157894113,FYSJYDBQ,2015,4,433181
CC27572,ACC157899543,2XQGSZZA,2016,1,476368
CC27573,ACC157956554,CTUR4LB6,2017,3,554154
CC27574,ACC157976425,U3DXBHS6,2013,1,342361
CC27575,ACC15798609,OJ3MLJQL,2014,4,974301
CC27576,ACC157987134,EGRR4RF5,2015,1,198835
CC27577,ACC158022782,GD9YWMGN,2016,10,244150
CC27578,ACC158042486,8NANYAEX,2017,1,741494
CC27579,ACC158064892,SQSU97VH,2013,10,188670
CC27580,ACC158130847,DP8F65XH,2014,10,494000
CC27581,ACC158131490,CB4APSXX,2015,1,320587
CC27582,ACC158157643,KOCKLBLK,2016,5,303316
CC27583,ACC158188822,JXZGEUO7,2017,2,10355
CC27584,ACC158223322,GL2ISWAN,2013,5,87457
CC27585,ACC158256761,R9DAZF3P,2014,2,117610
CC27586,ACC158269113,88PGQJVU,2015,5,227316
CC27587,ACC158269371,HZPBCCNP,2016,4,724318
CC27588,ACC158270186,GZJAJA4T,2017,4,2170370
CC27589,ACC158296745,GF99NMZZ,2015,5,353381
CC27590,ACC158328616,BMYHJM5I,2016,10,341981
CC27591,ACC158334327,78YXQLN5,2017,8,171019
CC27592,ACC158335139,E5GCFUUG,2016,8,155211
CC27593,ACC1583764,QR29RMPQ,2017,10,159296
CC27594,ACC158379365,K2JPCAJA,2017,4,882911
CC27595,ACC1583949,YTTS5ZR2,2013,1,553470
CC27596,ACC158412279,EBQRKUA3,2014,10,363603
CC27597,ACC158473044,ZMDJARV3,2015,4,349486
CC27598,ACC158482426,CR79EVL5,2016,9,117591
CC27599,ACC158511814,BHTJC6HU,2017,9,0
CC27600,ACC158523465,KHULCFJJ,2013,9,598633
CC27601,ACC158553843,SMEHMFYP,2014,4,210197
CC27602,ACC158555651,FV8BZ7IQ,2015,10,202768
CC27603,ACC158570879,2RBQBGE8,2016,7,127167
CC27604,ACC158583149,T7PK3CPF,2017,4,390184
CC27605,ACC158618654,GGDKVTEF,2013,1,323494
CC27606,ACC158656742,SPPOXNP9,2014,4,2065452
CC27607,ACC158667828,OANSKITZ,2015,1,77045
CC27608,ACC158684783,PHOWD2VW,2016,9,180044
CC27609,ACC15873790,E5T63XXI,2017,9,198588
CC27610,ACC158787577,5YTPBSB8,2013,9,102277
CC27611,ACC158806335,XYAQRWLR,2014,7,107065
CC27612,ACC158851959,CYZN4LYN,2015,10,680656
CC27613,ACC158879756,IM9BYWRC,2016,10,213978
CC27614,ACC158912939,NXPBBZGR,2017,7,262523
CC27615,ACC158931404,HROE6ZUM,2013,7,681264
CC27616,ACC158946831,BR4GAFU5,2014,8,233814
CC27617,ACC158977762,IEHK2HW8,2015,4,59774
CC27618,ACC158989840,JGBBEJBM,2016,4,89775
CC27619,ACC159019042,9QER4KKV,2017,1,166820
CC27620,ACC159024554,PB5GJGNI,2013,10,219849
CC27621,ACC159040753,WLFVKUYR,2014,4,38000
CC27622,ACC15905195,8VUUGZUO,2015,1,89984
CC27623,ACC159069315,KQBCOSGM,2016,9,167979
CC27624,ACC159116786,4ANRSTSF,2017,9,641611
CC27625,ACC159158532,L4CRQK5R,2013,9,442871
CC27626,ACC159159667,G5W6DE3U,2014,9,487179
CC27627,ACC159180343,6YP34BAM,2015,1,456741
CC27628,ACC159199376,DAJRC3XY,2016,4,176757
CC27629,ACC159225998,K23ZHRDE,2017,9,160721
CC27630,ACC159239903,4SRTSNZK,2013,7,269553
CC27631,ACC159317357,TIKDCQPN,2014,7,238089
CC27632,ACC159321724,2WNEJFG5,2015,6,0
CC27633,ACC159326815,NNKMTZHT,2016,1,209285
CC27634,ACC159361556,ISQB5ZAG,2017,8,328719
CC27635,ACC159453836,2U2XI5T4,2013,4,234156
CC27636,ACC159465356,YEPQWFSE,2014,4,549157
CC27637,ACC159493480,PCAKFYSO,2015,6,195282
CC27638,ACC159518347,3ZHKVKVP,2016,4,168511
CC27639,ACC159571578,SEZUVHTL,2017,9,262941
CC27640,ACC159593346,5YP5BHVY,2013,9,379943
CC27641,ACC159599423,R9QBZGPZ,2014,4,63764
CC27642,ACC159602007,HBVVFKFB,2015,9,287527
CC27643,ACC159647179,EIC3AH66,2016,7,328111
CC27644,ACC159717426,EP2LN2HS,2017,7,261022
CC27645,ACC159751156,N9NCRVOY,2013,10,382280
CC27646,ACC159784214,AGURFZTJ,2014,10,22819
CC27647,ACC159859864,GZLXVCN2,2015,6,233491
CC27648,ACC159862284,KSZDM7NB,2016,9,83657
CC27649,ACC159888048,M6VW6VS7,2017,10,361570
CC27650,ACC159890803,FWPJM6KF,2013,7,197201
CC27651,ACC159904833,AZXVTNJB,2014,10,107217
CC27652,ACC15992029,SWASZINE,2015,8,345040
CC27653,ACC159925746,7INQVCGP,2016,8,746149
CC27654,ACC159928686,V5UBGSSZ,2017,10,503842
CC27655,ACC159935602,LFYXBXAV,2013,4,55784
CC27656,ACC159938224,3XICX3WA,2014,4,178144
CC27657,ACC159969321,SGAXDFY5,2015,4,50901
CC27658,ACC159996907,KOAV5RNY,2016,1,118712
CC27659,ACC159998408,AXQZQ2JX,2017,4,335996
CC27660,ACC160006951,7EBTCR8S,2013,9,129941
CC27661,ACC160011364,KM2N4X3I,2014,9,721373
CC27662,ACC160027768,ADJID45S,2015,9,1103767
CC27663,ACC160028463,JPXRYIGX,2016,9,85804
CC27664,ACC160033111,K265UKHT,2017,4,520182
CC27665,ACC160049469,HBAKQ2UG,2013,9,258134
CC27666,ACC160106966,TFUGVOVV,2014,10,111359
CC27667,ACC16013984,CQTGYZRE,2015,6,120593
CC27668,ACC160151817,FJUQUVFK,2016,4,265050
CC27669,ACC160187546,LHJJMTVT,2017,9,440420
CC27670,ACC160242546,4AQMNDY8,2013,9,105716
CC27671,ACC160253391,NHUJNPUB,2014,1,426664
CC27672,ACC160267332,8KYRRTD6,2015,6,421515
CC27673,ACC16029554,9ALLJBMD,2016,9,99902
CC27674,ACC160309934,LVFOHCXW,2017,9,402534
CC27675,ACC160319475,XZKSEENK,2013,9,8740
CC27676,ACC160353298,9PGA3DMA,2014,9,83011
CC27677,ACC160371143,3KMP4QPN,2015,10,59242
CC27678,ACC16038051,FGR8EWNZ,2016,8,67697
CC27679,ACC160392721,VJT4JAGD,2017,8,138187
CC27680,ACC160410914,6B5NPQD9,2013,9,178429
CC27681,ACC160411108,BQHBJTVV,2014,9,126730
CC27682,ACC160434754,DLDK22II,2015,9,227753
CC27683,ACC160436483,CC33X3WQ,2016,9,411844
CC27684,ACC160476343,2TWCWRGK,2017,10,369683
CC27685,ACC160495381,SUWVYKBD,2013,1,139441
CC27686,ACC16049628,DFARFVGA,2014,4,159182
CC27687,ACC160501787,HM3JZFER,2015,4,67963
CC27688,ACC160516688,7VL7ES5Y,2016,1,364743
CC27689,ACC160616927,NDFZLW9Z,2017,9,478648
CC27690,ACC1606289,PFKLEY3F,2013,9,239609
CC27691,ACC160689440,UBJOCWCH,2014,9,667983
CC27692,ACC160702795,MYVTM6YM,2015,10,80731
CC27693,ACC16071046,BCZNECVH,2016,9,199937
CC27694,ACC160728130,ZTSDHFQG,2017,7,317167
CC27695,ACC160738957,HMA85EGV,2013,10,118465
CC27696,ACC16077155,A2HUBX5W,2014,7,1740609
CC27697,ACC160775791,XDAWHYKP,2015,7,694374
CC27698,ACC16078072,NFW9TE4I,2016,1,369531
CC27699,ACC160799494,UNGLRAP8,2017,4,222300
CC27700,ACC160812350,DJM6EK5F,2013,7,885324
CC27701,ACC160824862,A2ZSJRJB,2014,4,112005
CC27702,ACC160825241,NSCEBNUD,2015,4,583053
CC27703,ACC160930916,CKNVAIXR,2016,6,528732
CC27704,ACC160943664,KDZPHTEP,2017,4,229957
CC27705,ACC161029048,KYJFDWAY,2013,4,1061834
CC27706,ACC161046566,HOZYCVTJ,2014,9,306280
CC27707,ACC161094105,9WO9M8FT,2015,9,0
CC27708,ACC161119382,WVIYXSEJ,2016,8,498636
CC27709,ACC161165196,NAEYTUGJ,2017,10,789317
CC27710,ACC161177689,G6ZSDUOU,2013,8,148998
CC27711,ACC161257048,GJBZKUM3,2014,8,20140
CC27712,ACC161292180,AZ5DHTWJ,2015,8,43776
CC27713,ACC161305614,YIAQ9AV4,2016,7,302499
CC27714,ACC161306661,9CMPFMO8,2017,10,286387
CC27715,ACC16132226,LSBUYXNE,2013,7,41705
CC27716,ACC161326778,525MMXBG,2014,1,0
CC27717,ACC161355250,FGJ5W6XE,2015,4,205029
CC27718,ACC161373479,WJ4BEYRZ,2016,4,284259
CC27719,ACC161389997,RF5K9332,2017,9,271263
CC27720,ACC161394269,GWTFCXKW,2013,1,65626
CC27721,ACC161411187,VXATBYKG,2014,9,294652
CC27722,ACC161430957,A3ZJFSOB,2015,9,110637
CC27723,ACC161490410,25Y6PYEV,2016,9,418646
CC27724,ACC161494501,EYT5LHNY,2017,9,172387
CC27725,ACC161496916,J8UIQUZU,2013,8,69274
CC27726,ACC161503275,FCUDOETY,2014,7,90972
CC27727,ACC161522937,A7TSEMD2,2015,1,74252
CC27728,ACC161555168,BDXBJTYJ,2016,10,323513
CC27729,ACC161559381,TX77G2QK,2017,9,389253
CC27730,ACC16159214,RVNTQC8C,2013,9,262523
CC27731,ACC161623907,Q4KH6HRZ,2014,9,135489
CC27732,ACC161654624,S9QKVMAS,2015,9,109592
CC27733,ACC161685388,DV6P3J9R,2016,4,46151
CC27734,ACC161699412,5ECDXQVG,2017,9,246601
CC27735,ACC16172885,GMFYBMER,2013,9,369607
CC27736,ACC161778835,GBY5L65B,2014,10,279148
CC27737,ACC16180699,NDPJNFFO,2015,7,19247
CC27738,ACC161848401,CDJNAHH9,2016,8,168283
CC27739,ACC161884049,RBPRSP22,2017,8,478515
CC27740,ACC161901236,MSLJZ55U,2013,7,164578
CC27741,ACC16191562,KVVMXQGR,2014,7,20178
CC27742,ACC161918687,3XHMO6HR,2015,8,62605
CC27743,ACC161937780,DGDM77AN,2016,1,191539
CC27744,ACC161938019,3XFIFDTM,2017,4,603022
CC27745,ACC161970317,E5BC5CSH,2013,1,679573
CC27746,ACC161986174,HOMKRLHA,2014,4,79876
CC27747,ACC161987922,YYFXQGEJ,2015,9,416917
CC27748,ACC16198914,HMURAKJ6,2016,9,398734
CC27749,ACC161998263,7HULG5F3,2017,4,144533
CC27750,ACC162021745,FMPSCTQU,2013,9,338048
CC27751,ACC162022835,CS8SPADF,2014,9,433181
CC27752,ACC162029490,BJ5CMQ8D,2015,9,395181
CC27753,ACC162031320,CNXFL7NJ,2016,10,183274
CC27754,ACC162042997,DH8YCCGK,2017,8,178600
CC27755,ACC162056029,MYZOWYIS,2013,10,83505
CC27756,ACC162069300,BMXKBXDE,2014,4,44498
CC27757,ACC162089208,FQWDQNGV,2015,9,353742
CC27758,ACC162106467,9DCVVRMA,2016,7,105602
CC27759,ACC16219364,LTWMBKH4,2017,7,336053
CC27760,ACC162200709,PAON4ACL,2013,8,275348
CC27761,ACC1622408,MJJZ4A7T,2014,6,109136
CC27762,ACC162253683,2UEGR9EO,2015,4,180633
CC27763,ACC162280758,JMCKTTJN,2016,7,550164
CC27764,ACC162304103,AWYJ93RX,2017,1,641611
CC27765,ACC162384160,JFTXJ6CH,2013,1,49780
CC27766,ACC162414039,8SXQVUNT,2014,9,181165
CC27767,ACC162438197,E7Q2EATD,2015,9,206131
CC27768,ACC162475374,M8JS6KUN,2016,9,326230
CC27769,ACC162489166,DPAPQKP5,2017,10,242174
CC27770,ACC162533297,LTRWHGQL,2013,4,748752
CC27771,ACC162534080,57GYNHEI,2014,8,164939
CC27772,ACC162550680,4TMNS4SG,2015,1,421306
CC27773,ACC162568562,QAQNRSJI,2016,4,24928
CC27774,ACC162607326,FSNVGAMY,2017,9,217018
CC27775,ACC162613589,PUGR6CMZ,2013,9,268337
CC27776,ACC162615811,KDDAXSKG,2014,9,0
CC27777,ACC162616333,TAMKNNJ8,2015,9,132411
CC27778,ACC162625717,P6OE6UHM,2016,9,171057
CC27779,ACC162629922,NHA4XDH5,2017,9,268489
CC27780,ACC162699852,NPQH5CBS,2013,7,316559
CC27781,ACC162724172,7SABRHB4,2014,7,273809
CC27782,ACC162858576,XRNHXU9F,2015,7,377910
CC27783,ACC162868715,NXZ6AMVD,2016,8,380893
CC27784,ACC162870588,NKE7SWDH,2017,10,357789
CC27785,ACC16287255,D8NTG7SN,2013,1,237158
CC27786,ACC162896274,G5YRQQ3A,2014,9,38
CC27787,ACC16289732,8L4TK9EY,2015,9,217873
CC27788,ACC162906180,SIUMT8I4,2016,4,341658
CC27789,ACC16290828,V4CXQTUU,2017,9,446614
CC27790,ACC162935033,SHAEVXP7,2013,7,824429
CC27791,ACC162938201,V6A4IAV8,2014,8,709707
CC27792,ACC162982626,KVB9MPWB,2015,7,380570
CC27793,ACC163009971,ACQZEASO,2016,8,198018
CC27794,ACC163014621,UXTYX2JR,2017,7,514463
CC27795,ACC163041098,AVGQQDXG,2013,1,59584
CC27796,ACC163053592,CVFQFCQ6,2014,1,176035
CC27797,ACC163062382,FSE9BPG5,2015,9,56126
CC27798,ACC163066633,AIV4JFYM,2016,9,139688
CC27799,ACC163096746,QY3MF9M8,2017,1,326933
CC27800,ACC163108288,9Z2VQFVK,2013,4,218367
CC27801,ACC163128085,2GJCPDNH,2014,9,169347
CC27802,ACC16315355,V6DL8C9U,2015,9,160208
CC27803,ACC16332058,Q4Y67BCH,2016,9,389557
CC27804,ACC163332780,PRM72CHV,2017,7,621243
CC27805,ACC163349590,MEXHXUR5,2013,7,281694
CC27806,ACC163403013,AXCBHAZU,2014,10,150898
CC27807,ACC16341102,O9A3RDCD,2015,1,113107
CC27808,ACC163418683,3NMFASXP,2016,4,271985
CC27809,ACC163467390,TFUNBSRD,2017,6,198873
CC27810,ACC163549133,AJJENUMX,2013,9,105032
CC27811,ACC163550839,GWJDHYG2,2014,6,683012
CC27812,ACC163571455,TREEURZS,2015,9,19874
CC27813,ACC163589668,LN9SR2NQ,2016,9,416024
CC27814,ACC16359966,CHWHEYZC,2017,9,97622
CC27815,ACC163615823,OVJXCJZJ,2013,9,436278
CC27816,ACC163622453,6CYJX52L,2014,9,151107
CC27817,ACC163632229,IRS9YU3Z,2015,9,301150
CC27818,ACC163646043,BCKAR7ZJ,2016,7,68590
CC27819,ACC163650057,CG5RQLC7,2017,10,1162287
CC27820,ACC163654522,CXDHVB8S,2013,9,14250
CC27821,ACC163671227,Z9W8DESX,2014,1,126388
CC27822,ACC163718745,5XT6S8CB,2015,10,27018
CC27823,ACC163721132,KLZJFFQX,2016,10,247855
CC27824,ACC163732009,AK2RTP9Z,2017,10,352963
CC27825,ACC163742824,RHH2WU8K,2013,8,111055
CC27826,ACC163774553,MC6VHHGQ,2014,7,54207
CC27827,ACC163784757,H8OFL89J,2015,4,544483
CC27828,ACC163786373,GMDL684N,2016,4,344147
CC27829,ACC163824041,XMYZH6LL,2017,4,83182
CC27830,ACC163845148,NW7XDATU,2014,6,177099
CC27831,ACC16386602,8L8GFJAN,2015,4,43586
CC27832,ACC163881016,C5ZBRUNC,2016,9,160474
CC27833,ACC163883052,T5TRUQKY,2017,7,16112
CC27834,ACC163935597,A9FN3MOF,2013,10,458603
CC27835,ACC163948138,UCTAL8IA,2014,4,463467
CC27836,ACC163988469,O66RZMFJ,2015,1,177707
CC27837,ACC164016831,3EZW3TI9,2016,1,205884
CC27838,ACC164031591,PFBPHDB6,2017,1,182590
CC27839,ACC164043733,SRWYHEAA,2013,4,58957
CC27840,ACC164080307,6Z9FHT3K,2014,4,325090
CC27841,ACC16409448,DBT2YHMQ,2015,9,245917
CC27842,ACC164103299,NWQHYPVO,2016,9,285437
CC27843,ACC164149523,GC8SS6MC,2017,9,304494
CC27844,ACC164222563,ECXBP5ZP,2013,6,204573
CC27845,ACC164256571,K8PVPHAP,2014,10,67697
CC27846,ACC164257142,BB2DAZCX,2015,8,655918
CC27847,ACC164261794,FJIRMRJM,2016,8,542583
CC27848,ACC16430209,ICSUZTR9,2017,7,574978
CC27849,ACC164335049,GXDQOCXX,2013,8,203300
CC27850,ACC164345018,CVNDJKXY,2014,7,332139
CC27851,ACC164371750,6VPZJXEY,2015,4,28101
CC27852,ACC164377462,4KXKQ79V,2016,4,528200
CC27853,ACC164380270,KSMZACOP,2017,9,6821
CC27854,ACC164390635,JACPACJW,2013,9,535268
CC27855,ACC164420145,9DVJX8WB,2014,9,418076
CC27856,ACC164431969,8BGKBDNT,2015,10,57627
CC27857,ACC164449743,G2HGN3SZ,2016,9,133190
CC27858,ACC164457263,YCMPZHUD,2017,10,121448
CC27859,ACC164460488,K9PMBKFD,2013,8,722646
CC27860,ACC164500427,MNKPPHNN,2014,7,191824
CC27861,ACC164538480,AHKGBKEO,2015,4,379278
CC27862,ACC164571780,QT9R5FQE,2016,8,24491
CC27863,ACC164608579,GNWDGFFE,2017,9,165737
CC27864,ACC164610248,DYMTZ2JQ,2013,9,197163
CC27865,ACC164617768,GCFZMQM5,2014,9,86792
CC27866,ACC164621502,DHJBWBV5,2015,7,172539
CC27867,ACC164671787,HQUIBQW5,2016,1,541633
CC27868,ACC164708925,9WKMIWGE,2017,10,300447
CC27869,ACC164736198,FVJYBT8S,2013,4,573325
CC27870,ACC164744166,GFUDBCSB,2014,4,587746
CC27871,ACC164745782,PWQMYMRC,2015,6,13129
CC27872,ACC164765430,T7Q2UDKE,2016,9,321024
CC27873,ACC164777496,4HZSMWYV,2017,9,129504
CC27874,ACC164796038,9UPPSYJO,2013,7,71991
CC27875,ACC164840976,9CCMIOSF,2014,8,314716
CC27876,ACC164847787,WWZWKWLG,2015,4,444752
CC27877,ACC164864690,SPCX5CX3,2016,6,44669
CC27878,ACC164869998,APBWAG9U,2017,10,1434614
CC27879,ACC164882915,8YJRMXRC,2013,9,290605
