Credit_Card_ID,Account_No,net_yearly_income,yearly_debt_payments,credit_limit,avg_percentage_credit_card_limit_used_2018,avg_percentage_credit_card_limit_used_2019,avg_percentage_credit_card_limit_used_2020,Exp_year,Exp_month
C8924181,ACC146996394,285273.16,57098.78,48308.36,0.58,0.4,0.77,2021,1
C8031353,ACC147021914,119383,36850.61,32799.41,0.62,0.4,0.7,2021,10
C4924739,ACC147063363,289324.61,74292.89,36335.96,0.79,NA,0.8,2022,8
C8631556,ACC147118335,180243.45,30955.58,41820.49,NA,0.63,0.72,2022,7
C6626640,ACC147119334,222312.2,55568.7,29306.56,0.93,0.76,0.9,2021,7
C3333661,ACC147155164,104913.65,18074.03,18880.23,0.55,0.53,0.9,2021,10
C7840376,ACC147158537,224198.54,40365.89,51272.19,0.48,0.97,0.75,2021,10
C8832277,ACC147176400,157586.11,38354.87,20209.07,0.47,0.9,0.64,2022,7
C8636889,ACC147209502,147037.25,32302.81,51158.75,0.77,0.73,0.61,2021,6
C4934264,ACC147221872,260163.77,26451.16,34372.21,0.85,0.53,0.63,2021,1
C4435249,ACC147224799,232265.17,44011.16,28550.19,0.88,0.75,0.55,2021,1
C8112231,ACC147225996,199608.8,28610.1,24525.93,0.73,0.16,0.57,2021,1
C5016819,ACC147230517,171905.11,19450.54,55403.54,0.72,0.7,0.72,2021,1
C8612344,ACC147293595,167843.15,29020.51,41768.57,NA,0.76,0.78,2022,6
C8626058,ACC147327658,329301.99,25085.03,63053.92,0.58,0.84,0.34,2021,1
C8417936,ACC147341345,130357.56,17982.92,17325.19,0.59,1.07,NA,2021,9
C2261956,ACC147348779,106696.52,47724.35,11395.1,NA,NA,0.43,2021,9
C7710746,ACC147364956,159885.39,43202.36,30619.76,0.8,1.02,0.63,2021,9
C2115927,ACC1473882,109692.24,31074.67,25763.39,1.08,0.79,0.82,2021,1
C7235242,ACC147394913,291774.75,36145.21,95604.48,0.73,0.84,0.67,2021,1
C2412855,ACC147454133,336756.71,37864.82,76308.56,0.55,0.66,0.6,2022,4
C1439961,ACC147514912,94041.74,24028.31,24497.42,0.75,0.78,0.77,2021,6
C7262214,ACC147518032,87643.78,32383.8,19048.43,0.71,0.64,0.53,2022,4
C7833249,ACC147581551,267773.76,27007.72,60865.78,0.92,0.86,0.61,2022,4
C8136140,ACC147600438,197209.33,68611.43,39133.43,0.64,0.88,NA,2021,9
C2432445,ACC147605059,131469.25,53223.62,45810.07,0.74,1.04,0.48,2022,9
C4679236,ACC147609235,172059.88,25783.87,53648.2,0.83,0.86,0.46,2021,9
C7928690,ACC14764746,144764.94,20268.96,28913.06,0.77,0.77,0.76,2021,9
C2551047,ACC147647746,101394.02,29812.89,30004.46,0.8,0.62,0.73,2022,9
C8829913,ACC147667966,169311.76,30713.88,43019.84,0.86,0.77,NA,2021,9
C6420885,ACC147689853,84190.37,20917.6,19734.98,0.21,0.57,0.91,2021,9
C5818120,ACC147703362,76681.54,9956.14,20593.11,NA,0.37,0.92,2022,9
C8638729,ACC147704036,349474.91,53973.78,41925.82,0.59,0.75,0.88,2021,9
C1420757,ACC147724338,81218.33,18560.41,18877.4,NA,0.43,0.35,2022,9
C5826472,ACC147815502,289583.71,41053.92,37074.82,0.7,0.87,0.88,2022,9
C5013058,ACC147853923,272941.66,43324.57,56515.14,0.97,0.45,0.84,2021,8
C1452152,ACC147866633,96574.52,17017.82,23223.67,0.84,NA,0.75,2021,10
C2177553,ACC147894418,153568.35,14319.5,31203.19,0.49,0.74,0.4,2021,8
C2123815,ACC147895886,162449.83,33227.25,49956.43,0.61,0.79,1.05,2022,8
C3635737,ACC147919234,57026.42,20373.93,22892.53,0.8,0.76,NA,2022,8
C8720492,ACC147924588,576977.39,52943.31,91958.14,0.73,0.84,0.64,2021,1
C5211914,ACC147948232,489890.71,43655.01,154931.89,0.94,0.9,0.61,2021,1
C6540679,ACC148005831,194490.04,42334.7,63518.87,0.49,NA,0.92,2022,4
C8323413,ACC148026784,369364.11,49976.27,47782.67,0.75,0.83,0.9,2021,6
C3416490,ACC148064365,257618.55,62910.31,62739.39,0.93,NA,0.68,2021,6
C2041237,ACC148084034,232787.99,16143.22,48462.55,0.67,0.73,0.52,2021,4
C5732937,ACC148084776,263246.69,23983.48,92656.86,0.8,NA,0.51,2021,6
C6237347,ACC148103275,207988.19,48692.49,49703.06,0.73,0.57,NA,2021,1
C5850872,ACC148135910,102704.46,22884.09,18134.79,0.97,0.71,0.72,2021,6
C7538146,ACC148190272,170156.62,61557.51,56898.93,0.65,1.03,0.86,2022,4
C4020654,ACC148208857,444739.18,31557.51,65739.06,0.79,0.43,0.83,2021,4
C3733636,ACC148217546,144994.8,7491.43,16483.67,0.65,0.52,0.94,2021,4
C4016771,ACC148221653,79725.54,14978.47,11872.85,0.94,0.5,0.97,2022,1
C1736638,ACC148244901,100845.13,30739.65,37206.17,0.58,0.95,0.55,2022,1
C8431473,ACC148249220,270527.73,58933.84,85323.78,NA,0.56,1.08,2021,4
C8125640,ACC148294205,293662.98,42515.41,73878.51,0.62,0.33,0.57,2021,6
C3532357,ACC148299417,309771.35,44875.05,75573.07,NA,NA,0.55,2021,4
C4529190,ACC148332961,99935.06,13211.49,22253.11,0.8,0.62,0.46,2021,4
C2733155,ACC148346154,185598.49,12907.17,33513.9,0.9,0.93,0.85,2021,6
C8733377,ACC148359905,266190.57,27401.63,87973.78,0.65,NA,0.78,2021,10
C1921321,ACC148361978,216500.04,20529.93,32674.61,0.72,0.71,0.66,2021,7
C1419265,ACC148368165,203785.71,18968.76,31873.4,0.88,1.01,0.75,2021,10
C4525944,ACC148381049,107117.54,16098.99,18989.03,0.48,0.83,0.62,2021,10
C1134150,ACC148403865,136083.94,14311.98,48902.59,0.86,0.86,0.52,2022,8
C6520557,ACC148414884,98847.75,14659.23,26248.97,0.5,1.03,0.43,2022,10
C2412190,ACC148464089,138346.41,33445.21,22082.23,0.94,1.01,0.79,2021,10
C2229316,ACC148466935,167555.25,30972.98,18867.21,0.49,0.65,0.73,2021,7
C7724644,ACC148493653,322307.71,15869.41,45571.62,0.88,0.69,0.59,2021,8
C2222737,ACC148528434,260061.66,31018.78,96357.32,0.88,0.79,0.49,2021,7
C2615580,ACC148536996,339879.16,50164.64,78296.06,0.76,0.76,0.87,2022,8
C7932638,ACC148544795,153522.86,32450.68,35842.18,0.59,0.86,NA,2022,7
C5037381,ACC148555079,173694.81,31521.15,29546.73,0.71,0.35,0.58,2021,8
C7925468,ACC148560768,150674.49,35773.27,29308.39,0.34,0.76,0.74,2021,10
C7920788,ACC148658106,285844.3,32231.09,53088.36,0.96,0.77,NA,2021,1
C4325337,ACC148677666,878147.32,130167.13,181639.89,0.87,0.49,NA,2021,6
C6226552,ACC14872133,177182.66,30608.08,39493.23,1,0.67,0.94,2021,6
C4280978,ACC148750005,50470.95,7867.5,10129.88,0.6,0.61,0.58,2021,8
C5411345,ACC148808,64039.68,16408.42,11146.65,0.81,0.7,0.53,2021,4
C1525214,ACC148839299,147212.13,23088.02,24173.78,1.03,0.94,1.09,2021,1
C7115155,ACC148862166,166957.62,33508.45,30638.42,0.74,NA,0.71,2021,4
C4588828,ACC148865181,97668.86,12271.81,16580.95,0.74,0.95,1.08,2021,1
C5528964,ACC148922058,111226.01,15138.02,25233.94,0.94,0.82,0.66,2021,4
C2214413,ACC148930291,219280.97,40850.4,42790.96,0.87,0.91,0.84,2021,7
C6519626,ACC148964155,215620.28,27183.62,38663.16,NA,0.54,0.68,2022,8
C4330464,ACC148997041,192619.04,21375.46,30797.23,0.83,0.57,0.94,2021,9
C2937217,ACC149045358,174181.63,62940.2,48028.25,NA,0.71,0.67,2022,9
C1441432,ACC149079626,128194.6,18921.07,28033.77,0.7,0.49,0.96,2021,4
C7220811,ACC149086846,250187.01,58921.83,55066.11,0.41,0.87,0.88,2021,1
C6425758,ACC149087217,198091.58,17281.08,66491.54,0.87,0.47,0.9,2021,6
C4311177,ACC149105042,166392.69,38597.23,53923.59,0.74,NA,0.39,2022,4
C8346027,ACC149121612,56713.91,22018.24,12532.31,0.57,0.93,0.82,2022,1
C1117728,ACC149132378,173762.02,11665.97,53512.94,0.53,0.79,0.51,2021,1
C2910858,ACC149142444,95251.8,27041.7,22794.2,0.96,0.64,0.67,2021,6
C6267590,ACC149171566,163120.66,31813.81,37591.65,0.74,0.67,0.66,2022,1
C5638051,ACC149183557,132523.33,48605.45,27482.52,0.81,0.8,0.76,2021,6
C5642384,ACC149206782,110415.04,42125.8,14268.15,0.9,0.9,0.61,2021,4
C8532133,ACC149206958,104052.09,28183.04,26406.29,0.84,0.9,1.02,2022,7
C3131350,ACC149208552,440892.29,30866.59,89239.3,0.28,0.6,1.03,2021,10
C6033981,ACC14924489,340200.63,66698.14,43492.13,0.83,0.55,0.59,2021,9
C7386068,ACC149273663,188354.11,20904.1,23450.12,0.6,0.84,0.91,2021,9
C1022875,ACC149337112,120969.06,66980.43,29154.32,0.6,1,0.8,2021,9
C8913548,ACC149380085,201336.54,35487.74,32674.43,1,1.02,0.77,2021,9
C3812485,ACC149417687,229875.53,25155.96,51019.4,0.72,1.08,0.9,2022,7
C1040872,ACC149441418,152342.07,30286.79,27854.07,0.87,0.75,0.8,2022,10
C4833280,ACC149444946,289580.93,25342.55,34972.32,0.52,0.42,1,2021,10
C3437422,ACC149481240,261308.29,30911.94,74048.09,0.8,0.75,0.85,2022,8
C7611457,ACC149508223,156059.83,27067.27,58347.5,0.72,0.97,0.69,2021,4
C8413836,ACC149601691,183383.78,7856.77,55755.16,0.74,0.53,0.78,2021,4
C2013547,ACC149609891,167963.57,77109.63,20650.91,0.77,0.71,0.59,2021,1
C2112160,ACC149679954,384243.03,52459.78,80131.23,0.53,0.72,0.52,2022,6
C5120651,ACC149687973,862321.41,111958.31,140563.86,0.41,0.84,0.17,2021,1
C1173037,ACC149695414,143925.53,28529.34,43447.96,NA,0.89,0.84,2021,1
C3141686,ACC149718804,204706.3,55097.37,28026.1,0.92,0.79,0.49,2021,1
C5742336,ACC14972771,279231.6,36728.63,55836.37,0.88,NA,0.88,2021,1
C8633135,ACC149735543,260596.39,36726.39,61695.3,0.47,0.67,0.93,2021,1
C8632318,ACC149772848,105975.47,26579.29,34331.87,0.28,0.83,0.71,2021,4
C1919019,ACC149803206,218382.26,42587.73,36483.75,1.07,0.59,0.61,2021,6
C6882842,ACC149805896,83451.96,11048.54,26608.74,0.59,0.6,0.74,2022,1
C1087336,ACC14980620,66810.87,36182.84,16752.31,0.78,0.51,0.9,2022,1
C8131382,ACC149848766,253928.02,54607.54,39028.35,0.87,0.71,0.69,2021,1
C7039318,ACC149927044,104443.69,23946.67,19778.87,1.09,0.67,0.71,2021,4
C9011234,ACC149981596,215721.68,16885.17,44557.91,0.83,0.78,0.58,2021,1
C8134346,ACC149983212,189435.2,36098.09,66170.08,0.91,0.79,NA,2021,6
C5816914,ACC150000087,206513.83,21018.55,39349.69,0.8,1,0.98,2021,1
C1935351,ACC150061547,227839.04,35038.57,60689.84,0.69,0.63,0.59,2021,4
C5841262,ACC150232632,212832.34,18725.1,65961.46,NA,0.86,0.49,2021,1
C1737278,ACC150267303,97536.96,28450.1,18626.28,0.91,0.67,0.75,2021,6
C2612884,ACC150277611,174444.02,24118.72,23733.1,0.5,0.96,0.43,2021,7
C5536967,ACC150281610,189739.91,20419.18,64400.27,NA,0.77,0.6,2021,10
C1414359,ACC150304279,105562.3,20642.43,36544.23,0.78,0.57,1.07,2021,7
C7638116,ACC150311453,152177.6,15256.98,27909.4,0.87,0.85,0.89,2021,7
C3216013,ACC150312237,252455.83,51809.06,32779.47,NA,0.79,0.85,2021,10
C7433034,ACC15033185,70436.22,29120.04,12069.57,0.65,0.3,0.95,2021,10
C2433263,ACC150337885,149537.37,36262.19,37477.23,0.75,0.86,0.95,2021,8
C9030522,ACC150338024,223086.94,47940.67,70821.32,0.55,0.65,0.79,2022,10
C8495426,ACC15037612,110167.81,11854.55,23282.86,0.5,0.88,0.76,2022,8
C7027566,ACC150435883,157658.44,14578.57,48185.27,0.71,0.59,0.92,2022,10
C8013339,ACC150449462,573198.22,66858.71,121858.58,0.32,0.82,0.91,2021,4
C6418078,ACC150481782,182995.51,14798.78,35378.75,0.83,NA,0.44,2021,6
C5319224,ACC15053429,141427.47,43245.24,21795.92,0.92,0.54,0.51,2021,4
C1441453,ACC150536030,256627.46,40331.6,44166.9,1.02,0.83,0.81,2021,6
C2324026,ACC150545849,102098.67,41975.03,13403.43,0.63,0.99,0.72,2021,6
C5312028,ACC1505770,104665.12,16369.27,20692.62,0.93,0.83,0.77,2021,7
C3371683,ACC150579851,126632.25,41615.49,29952.45,0.91,0.62,0.73,2022,8
C2916042,ACC150626206,124049.03,19012.75,20183.85,0.82,0.64,0.84,2022,1
C7121748,ACC150628858,220760.72,82230.6,35663.03,0.69,0.81,0.68,2022,6
C8933268,ACC150635488,159823.99,46985.55,24880.05,0.8,NA,0.81,2021,4
C4014473,ACC150647323,221320.33,53642.45,35259.24,0.57,0.67,0.76,2021,1
C5338712,ACC150662301,190420.33,68724.85,43261.61,0.57,0.74,0.57,2021,10
C2332991,ACC150715712,130639.62,32296.1,33685.23,0.59,1.07,0.59,2022,9
C6934677,ACC15071624,86494.52,14628.27,24919.6,0.56,0.7,NA,2021,9
C4220626,ACC15074109,101571.19,16635.39,13702.15,0.57,0.65,0.95,2022,9
C4533221,ACC150758425,212847.46,15438.74,63033.95,NA,0.58,0.82,2022,9
C4430836,ACC150775554,200835.42,31740.59,24353.23,0.82,NA,1.05,2021,9
C6472135,ACC150787586,283209.09,10692.76,50201.02,0.81,NA,0.84,2021,9
C3526177,ACC150800924,298048.23,32051.33,88384.71,0.48,0.73,0.62,2021,9
C2617220,ACC150810659,161722.59,43356.26,16754.57,0.4,NA,0.17,2021,9
C4526088,ACC150838439,396065.08,38773.96,87119.28,0.54,0.72,0.98,2022,4
C5627132,ACC150853616,101847.87,9808.9,22059.95,0.8,1.02,0.98,2021,4
C6638578,ACC150884045,100884.92,31694.91,17985.86,1,0.69,0.66,2021,4
C3228177,ACC150925082,136015.12,42873.68,30770.22,0.55,0.73,0.89,2022,1
C4337266,ACC150934148,98333.59,26825.49,15972.44,0.61,0.67,0.49,2021,6
C5730873,ACC150942004,179835.28,34630.64,65936.86,0.81,0.61,0.9,2021,9
C2016340,ACC150949924,69830.36,31106.79,10877,0.75,0.59,0.61,2022,9
C3014673,ACC15100992,357488.31,36804.17,76524.53,0.69,0.5,0.68,2021,9
C3833743,ACC151020730,101626.69,19262.91,34543.3,NA,0.69,0.76,2022,9
C2621127,ACC151069068,121020.98,6519.82,27927.26,0.97,1.08,NA,2021,9
C5453439,ACC151105413,99682.13,16714.78,17544.73,0.64,0.75,0.83,2021,9
C1753788,ACC151125343,144538.36,21985.77,33738.37,NA,0.59,0.72,2022,7
C6913455,ACC151151966,128388.94,14810.39,32211.34,0.34,0.52,0.83,2022,6
C5636949,ACC151177981,278446.09,64107.85,97458.04,0.8,0.73,0.7,2021,6
C4130390,ACC151190647,171371.08,45534.5,58109.82,0.75,0.78,0.96,2022,6
C8511356,ACC151192941,403856.76,56705.11,123441.48,1.01,0.94,0.85,2021,4
C3611019,ACC151193872,165822.67,36836.1,36125.05,0.67,1.04,0.51,2021,4
C3320892,ACC151204429,274918.12,50396.9,82849.09,0.56,0.62,NA,2022,4
C2734230,ACC151245920,222987.4,29193.28,48561.3,0.87,0.55,1.03,2021,6
C2536260,ACC151257782,246801.76,25632.35,39849.06,0.78,0.62,0.34,2022,4
C5282412,ACC151285843,194534.44,34348.82,72586.59,0.66,0.59,0.89,2021,6
C3741248,ACC151378201,173752.14,27774.63,50709.12,0.79,0.71,0.48,2022,1
C7219261,ACC151381928,165687.77,20973.17,33566.81,0.76,0.28,NA,2021,1
C4633665,ACC151397071,223308.34,11359.55,43624.77,1.09,0.96,0.48,2021,4
C5233746,ACC151406248,266546.66,36715.51,58881.25,0.4,0.46,0.49,2021,4
C8633850,ACC151480536,102643.29,43816.99,15823.08,0.86,0.79,0.63,2021,10
C1197120,ACC151502426,154784.27,29602.47,42321.86,0.16,0.69,0.74,2021,10
C2627774,ACC151523034,167466.35,44497.22,37634.44,0.72,0.56,0.31,2021,10
C4229412,ACC151542980,303887.19,57886.48,46539.4,1.03,0.46,NA,2022,8
C2830544,ACC151551303,68278.4,10789.72,21060.69,0.86,0.77,0.43,2021,10
C6820954,ACC151578384,119105.47,8802.26,22964.38,0.57,1.07,0.73,2022,7
C2539649,ACC151590467,112845.95,34691.22,32562.04,NA,NA,0.65,2021,6
C1620149,ACC151657164,133982.4,19720.8,20685.33,0.72,0.62,0.83,2021,6
C6841969,ACC151657964,131034.95,24568.59,22880.42,0.94,0.59,0.19,2021,4
C8734948,ACC151671963,112584.02,14264.22,35740.74,0.69,1,NA,2021,1
C3220562,ACC151682669,346756.33,46059.05,114098.65,0.58,0.42,0.76,2022,6
C2129155,ACC151701348,79604.3,11655.38,15851.7,0.87,0.53,0.63,2021,4
C7383573,ACC1517193,133366.06,17815.61,25742.75,0.86,0.68,0.61,2022,4
C2910162,ACC151730709,258307.98,56694.4,29467.03,0.96,0.5,0.85,2021,4
C2525758,ACC151744871,136965.76,11210.97,28533.64,0.88,0.59,NA,2021,6
C6865035,ACC151779590,260570.84,35096.5,37984.09,0.57,0.35,0.85,2021,10
C8326585,ACC151841026,67074.33,30398.08,19823.36,0.69,0.87,0.89,2022,8
C1363939,ACC151864522,151961.84,34897.49,49380.53,0.93,0.56,0.63,2021,9
C4729775,ACC151867423,133245.15,57891.03,25368.67,0.35,0.74,0.73,2022,9
C3611683,ACC151875655,372862.69,19035.88,48694.99,NA,1,0.79,2021,9
C3235821,ACC151879506,302930.35,14949.3,89747.66,NA,0.71,0.93,2021,9
C5237416,ACC15192988,262473.72,70191.81,56634.88,0.85,1.09,0.7,2021,9
C8924075,ACC151951782,55101.41,20971.99,17462.88,0.45,0.46,0.81,2021,4
C3437888,ACC152028843,122708.41,37407.41,17396.67,0.7,0.66,0.62,2021,1
C7417488,ACC152051289,106471.2,27497.13,28434.55,0.79,0.61,1.03,2021,4
C3524960,ACC152073308,71523.13,15244.38,13464.68,0.73,0.8,0.67,2021,1
C4317456,ACC152074268,120371.41,16292.49,15451.08,NA,0.79,0.42,2021,4
C4112144,ACC152082064,126466.36,27683.27,39962.32,0.44,0.37,0.79,2021,10
C3643637,ACC152101360,102367,27466.53,16302.43,0.58,0.95,0.89,2022,10
C4113880,ACC152122409,120628.58,13988.55,28292.16,0.75,0.5,0.56,2022,9
C3714214,ACC152147950,146333.6,39467.07,16917.33,0.68,0.74,0.53,2021,9
C7910692,ACC152148243,104116.49,17941.61,12727.03,0.8,0.7,0.46,2021,9
C7931640,ACC152157992,231515.67,35841.41,66218.04,0.76,0.6,0.77,2022,9
C5837963,ACC152168900,142592.2,22462.08,35311.33,0.88,0.64,0.77,2021,1
C8613124,ACC152247625,201107.44,32659.58,29833.54,0.72,0.87,1.01,2022,9
C7025663,ACC152255332,73621.74,7553.98,26928.64,0.66,0.81,0.78,2021,9
C8521423,ACC152274408,242990.94,60704.51,40614.45,0.26,0.59,0.84,2022,9
C7332112,ACC15228887,345457.54,80689.38,81375.43,0.67,0.87,0.55,2022,9
C2016843,ACC152317047,108549.48,15325.94,22775.98,NA,0.59,0.48,2021,9
C5813968,ACC152342590,222116.02,49784.96,40029.22,0.52,0.73,0.8,2021,9
C8893743,ACC152414703,249047.39,62502.92,62141.69,0.75,1.03,0.68,2021,10
C1936780,ACC152416519,134659.42,11610.09,15992.18,0.61,0.41,NA,2022,10
C7413060,ACC152419179,307186.55,31722.93,37239.7,0.86,0.96,0.81,2021,10
C2026442,ACC152438108,166880.84,21745.64,20767.01,0.55,0.81,0.79,2021,6
C1423737,ACC152477950,225161.74,16868.17,37225.9,0.76,0.85,0.75,2021,1
C8713783,ACC152582913,396708.05,98803.69,55563.84,0.75,0.62,0.78,2021,6
C5926634,ACC152617562,121799.51,20009.43,31064.73,0.61,0.69,0.6,2021,4
C9028536,ACC152627258,257812.81,36139.25,37172.03,0.78,0.82,0.38,2021,1
C8117680,ACC152627396,181200.92,17233.52,43395.57,0.8,0.77,1.08,2021,4
C5837782,ACC152630724,252756.53,55532.61,54744.15,0.77,0.46,0.66,2021,4
C2813348,ACC152641301,240434.93,71460.65,70701.58,NA,NA,0.54,2021,1
C6620767,ACC152641616,123852.47,97716.78,16354.44,0.75,0.79,0.83,2021,6
C7639146,ACC152672730,332068.4,25134.18,95090.56,1.03,0.73,0.71,2021,6
C7138964,ACC15268136,260731.34,26167.19,48089.04,NA,0.6,0.68,2021,6
C3858649,ACC152691479,142832.33,20341.09,48484.19,0.96,0.6,0.49,2021,4
C1633954,ACC1526952,290265.47,45199.87,50285.33,0.5,0.94,0.41,2022,6
C5616545,ACC152706495,168327.02,18053.55,52099.13,NA,0.36,NA,2021,7
C5419292,ACC152720248,694403.85,54037.85,139768.73,0.94,0.85,0.94,2021,10
C6740014,ACC152742461,247759.59,12865.54,42855.81,0.85,0.93,NA,2022,4
C6525516,ACC152762854,107555.37,10731.56,28986.6,0.42,0.74,0.95,2022,4
C5526385,ACC152768171,131503.55,46318.33,17689.29,0.53,0.5,0.99,2021,7
C5926891,ACC152768989,133859.43,7203.68,23852.26,0.52,0.79,0.76,2021,4
C5947278,ACC152842543,104384.22,41445.5,34840.19,0.9,0.83,0.53,2021,6
C8332240,ACC152842799,242155.58,72981,87753.01,0.98,0.55,0.67,2021,4
C1622185,ACC15285688,199516.95,60571.64,64531.71,NA,0.89,0.68,2022,4
C7742653,ACC152892507,110612.06,8103.19,12524.57,0.72,0.78,0.9,2021,6
C3342175,ACC152916135,334064.89,53330.78,63901.84,0.94,0.57,0.46,2021,1
C9010384,ACC152918446,189123.05,13494.84,40874.39,0.77,0.69,0.98,2022,7
C3015216,ACC152920486,134686.9,37440.96,47014.09,0.68,0.52,0.89,2021,9
C8216590,ACC152931559,156141.83,22933.74,21102.58,0.53,0.8,0.64,2021,9
C3415437,ACC152936014,151324.68,29923.28,18389.92,0.72,0.5,0.85,2021,9
C4817334,ACC152936207,313573.19,43974.5,70823.05,1.04,0.57,0.76,2021,9
C5642656,ACC15293858,219446.93,36803.54,47053.61,0.54,0.8,0.63,2021,6
C8531325,ACC153010535,243828.4,33796.61,51208.35,0.76,0.97,0.84,2021,4
C7618044,ACC153075883,269107.84,26849.93,95950.53,0.77,0.64,NA,2022,6
C8826450,ACC153099058,171733.87,28951.34,58371.76,0.89,1,0.96,2021,1
C5731111,ACC153200690,405835.62,59308.42,130665.95,0.63,0.93,0.55,2021,4
C6038428,ACC153234215,408461.42,52655.84,96928.88,0.86,0.84,NA,2021,7
C5031446,ACC15329848,84572.46,39771.36,26289.63,0.76,0.83,NA,2021,8
C2072248,ACC153320942,200723.37,16349.72,38460.22,0.54,0.66,0.91,2021,9
C1910113,ACC153346795,151289.64,38390.89,29638.28,0.52,0.67,0.78,2022,9
C3529258,ACC153376807,132669.72,19033.68,37637.26,0.44,0.74,0.62,2021,9
C2136680,ACC153378804,107092.13,15427.79,33006.65,0.65,0.56,0.39,2022,9
C3373841,ACC153424869,148451.92,27658.16,28895.71,0.67,0.58,0.83,2021,6
C6282891,ACC153442939,127677.53,50158.13,47046.37,0.94,0.75,0.67,2021,9
C3445163,ACC15347043,345453.15,33199.39,88076.23,0.94,0.72,0.98,2022,9
C2827242,ACC153471953,231731.58,22660.47,24642.5,0.7,0.45,0.77,2021,9
C6222564,ACC153479134,225773.6,14929.92,25538.93,0.47,0.93,0.39,2021,9
C4319168,ACC153481176,130330.69,35664.51,20145.5,0.68,0.5,NA,2021,9
C8920771,ACC153498560,323620.4,56647.76,86186.68,0.75,0.54,NA,2022,9
C3030876,ACC153502626,569895.01,74353.55,88508.91,0.5,0.6,0.85,2022,9
C2722773,ACC153579469,222153.17,12126.35,25711.04,NA,0.36,0.68,2021,9
C2138334,ACC153610050,425555.73,64677.57,106569.8,0.51,NA,0.47,2021,9
C1724639,ACC153632520,94994.91,12306.8,19397.11,0.88,0.85,0.97,2022,10
C2031857,ACC153637862,378911.39,47732.45,52530.12,0.98,0.82,0.84,2021,7
C2331867,ACC153646604,379815.48,35889.1,110378.33,0.6,0.43,0.84,2021,7
C2142040,ACC153650238,91080.57,15970.77,35068.93,0.78,0.61,0.62,2021,8
C6937436,ACC153660938,149888.01,25905.48,21061.1,0.72,0.83,0.4,2022,6
C8223471,ACC153680380,175439.23,8590.06,26636,NA,0.8,0.97,2022,4
C8530153,ACC15368238,95717.12,19028.19,22644.92,0.99,1.09,0.8,2021,4
C6920912,ACC153700856,114224.67,17701.73,14072.68,0.41,0.62,1.06,2021,4
C6023890,ACC153740368,172981.65,12577.6,20699.8,0.91,0.83,0.92,2021,6
C4015791,ACC153747496,83858.45,16943.88,23623.73,0.37,0.9,0.46,2021,6
C7331055,ACC153783071,333199.13,41713.8,61869.91,0.61,0.8,0.8,2022,4
C8931512,ACC153797620,143085.96,24002.6,41581.38,0.76,1.09,NA,2021,4
C6216044,ACC153832230,165912.01,33281.35,52791.21,0.45,0.66,0.86,2021,6
C1328733,ACC153861381,202237.67,33860.54,48392.03,0.65,0.91,0.81,2021,6
C8734485,ACC153888887,119519.65,19088.39,17512.64,0.94,0.54,1,2021,4
C9061038,ACC153889343,222774.48,26140.12,54093.58,0.85,0.81,0.8,2021,6
C6020320,ACC153936468,209002.05,30168.5,35742.27,0.52,0.68,0.82,2021,4
C2319074,ACC154028854,220854,29655.13,25739.09,0.71,0.67,0.89,2021,4
C1068153,ACC154042764,266034.99,44322.76,66538.86,0.83,0.65,0.53,2021,4
C4212645,ACC154052613,197716.41,21426.08,27279.15,0.51,0.71,NA,2021,6
C7480511,ACC154056918,252972,10295.78,33851.47,0.96,0.71,1.03,2021,10
C7862812,ACC154058099,196370.45,46088.5,32225.53,0.8,0.55,0.85,2021,10
C4230427,ACC154110507,79781.5,9035.33,8609.04,0.6,1.04,0.68,2021,7
C2034246,ACC154135535,223144.29,22580.87,27902.14,0.98,0.79,0.73,2021,7
C4124579,ACC154159666,142556,18362.73,28030.84,0.46,0.42,0.56,2022,7
C1336526,ACC154198646,180765.04,44694.8,35268.3,1.04,0.87,0.81,2021,8
C2225234,ACC154219583,239567.8,37760.35,76719.6,0.68,0.63,0.5,2022,8
C7430868,ACC154257424,182592.05,53619.09,29692.13,0.96,0.69,0.81,2021,8
C2620465,ACC154301640,216342.4,34792.73,41157.34,0.6,0.87,NA,2022,10
C3638059,ACC154357932,165912.35,10548.09,26640.08,0.53,0.3,0.77,2021,7
C7234813,ACC154417945,269541.08,37214.42,30955.5,0.62,0.69,0.52,2021,4
C2936742,ACC154420577,399453.27,22694.58,92230.8,0.96,0.52,NA,2021,6
C5432532,ACC154459799,465476.33,32775.66,55434.16,0.55,0.79,0.49,2021,4
C1033554,ACC154460429,429862.81,55369.13,50922.78,0.88,0.72,0.99,2022,8
C4215190,ACC154468014,104917.09,26969.74,18390.93,1.06,0.5,0.62,2022,1
